    0.000000    -22.600847
    0.151249    -22.600847
    0.151249      7.107564
    0.151249    -22.600847
    0.200393    -22.600847
    0.200393      7.107564
    0.200393    -22.600847
    0.329053    -22.600847
    0.329053      7.107564
    0.329053    -22.600847
    0.457713    -22.600847
    0.457713      7.107564
    0.457713    -22.600847
    0.506857    -22.600847
    0.506857      7.107564
    0.506857    -22.600847
    0.658106    -22.600847
    0.658106      7.107564
    0.000000      7.107564
    0.000000    -22.600847
    0.000000      0.000000
    0.658106      0.000000
