    0.000000    -22.493572
    0.151249    -22.493572
    0.151249      5.493280
    0.151249    -22.493572
    0.200393    -22.493572
    0.200393      5.493280
    0.200393    -22.493572
    0.329053    -22.493572
    0.329053      5.493280
    0.329053    -22.493572
    0.457713    -22.493572
    0.457713      5.493280
    0.457713    -22.493572
    0.506857    -22.493572
    0.506857      5.493280
    0.506857    -22.493572
    0.658106    -22.493572
    0.658106      5.493280
    0.000000      5.493280
    0.000000    -22.493572
    0.000000      0.000000
    0.658106      0.000000
