#K-Path              Spin-Up       Spin-Down
# NKPTS & NBANDS:  60 512
# Band-Index    1
   0.00000    -21.177061    -21.177061
   0.01681    -21.177062    -21.177062
   0.03361    -21.177061    -21.177061
   0.05042    -21.177060    -21.177060
   0.06722    -21.177059    -21.177059
   0.08403    -21.177059    -21.177059
   0.10083    -21.177057    -21.177057
   0.11764    -21.177056    -21.177056
   0.13444    -21.177055    -21.177055
   0.15125    -21.177054    -21.177054
   0.15125    -21.177054    -21.177054
   0.15671    -21.177055    -21.177055
   0.16217    -21.177055    -21.177055
   0.16763    -21.177056    -21.177056
   0.17309    -21.177056    -21.177056
   0.17855    -21.177056    -21.177056
   0.18401    -21.177054    -21.177054
   0.18947    -21.177054    -21.177054
   0.19493    -21.177053    -21.177053
   0.20039    -21.177054    -21.177054
   0.20039    -21.177054    -21.177054
   0.21469    -21.177055    -21.177055
   0.22898    -21.177057    -21.177057
   0.24328    -21.177058    -21.177058
   0.25758    -21.177058    -21.177058
   0.27187    -21.177058    -21.177058
   0.28617    -21.177059    -21.177059
   0.30046    -21.177058    -21.177058
   0.31476    -21.177058    -21.177058
   0.32905    -21.177058    -21.177058
   0.32905    -21.177058    -21.177058
   0.34335    -21.177058    -21.177058
   0.35764    -21.177058    -21.177058
   0.37194    -21.177059    -21.177059
   0.38624    -21.177058    -21.177058
   0.40053    -21.177058    -21.177058
   0.41483    -21.177058    -21.177058
   0.42912    -21.177057    -21.177057
   0.44342    -21.177055    -21.177055
   0.45771    -21.177054    -21.177054
   0.45771    -21.177054    -21.177054
   0.46317    -21.177053    -21.177053
   0.46863    -21.177054    -21.177054
   0.47409    -21.177054    -21.177054
   0.47956    -21.177056    -21.177056
   0.48502    -21.177056    -21.177056
   0.49048    -21.177056    -21.177056
   0.49594    -21.177055    -21.177055
   0.50140    -21.177055    -21.177055
   0.50686    -21.177054    -21.177054
   0.50686    -21.177054    -21.177054
   0.52366    -21.177054    -21.177054
   0.54047    -21.177056    -21.177056
   0.55727    -21.177057    -21.177057
   0.57408    -21.177059    -21.177059
   0.59088    -21.177059    -21.177059
   0.60769    -21.177060    -21.177060
   0.62450    -21.177061    -21.177061
   0.64130    -21.177061    -21.177061
   0.65811    -21.177061    -21.177061
 
 
# Band-Index    2
   0.65811    -21.176505    -21.176505
   0.64130    -21.176505    -21.176505
   0.62450    -21.176504    -21.176504
   0.60769    -21.176504    -21.176504
   0.59088    -21.176503    -21.176503
