#K-Path              Spin-Up       Spin-Down
# NKPTS & NBANDS:  96 500
# Band-Index    1
   0.00000    -21.681865    -21.673175
   0.01008    -21.681819    -21.673130
   0.02017    -21.681682    -21.673000
   0.03025    -21.681456    -21.672784
   0.04033    -21.681146    -21.672488
   0.05042    -21.680765    -21.672123
   0.06050    -21.680321    -21.671697
   0.07058    -21.679828    -21.671222
   0.08067    -21.679306    -21.670718
   0.09075    -21.678769    -21.670196
   0.10083    -21.678244    -21.669684
   0.11092    -21.677755    -21.669204
   0.12100    -21.677330    -21.668784
   0.13108    -21.677000    -21.668456
   0.14117    -21.676789    -21.668245
   0.15125    -21.676716    -21.668172
   0.15125    -21.676716    -21.668172
   0.15453    -21.676719    -21.668176
   0.15780    -21.676730    -21.668187
   0.16108    -21.676746    -21.668206
   0.16435    -21.676769    -21.668231
   0.16763    -21.676798    -21.668263
   0.17091    -21.676832    -21.668301
   0.17418    -21.676873    -21.668346
   0.17746    -21.676918    -21.668396
   0.18074    -21.676966    -21.668449
   0.18401    -21.677019    -21.668508
   0.18729    -21.677077    -21.668571
   0.19056    -21.677138    -21.668638
   0.19384    -21.677201    -21.668707
   0.19712    -21.677268    -21.668779
   0.20039    -21.677337    -21.668854
   0.20039    -21.677337    -21.668854
   0.20897    -21.677427    -21.668924
   0.21755    -21.677588    -21.669060
   0.22612    -21.677808    -21.669253
   0.23470    -21.678076    -21.669490
   0.24328    -21.678377    -21.669761
   0.25186    -21.678698    -21.670051
   0.26043    -21.679025    -21.670348
   0.26901    -21.679347    -21.670641
   0.27759    -21.679648    -21.670915
   0.28617    -21.679923    -21.671166
   0.29474    -21.680158    -21.671381
   0.30332    -21.680350    -21.671557
   0.31190    -21.680488    -21.671684
   0.32048    -21.680575    -21.671763
   0.32905    -21.680604    -21.671790
   0.32905    -21.680604    -21.671790
   0.33763    -21.680575    -21.671763
   0.34621    -21.680488    -21.671684
   0.35479    -21.680350    -21.671557
   0.36336    -21.680158    -21.671381
   0.37194    -21.679923    -21.671166
   0.38052    -21.679648    -21.670915
   0.38909    -21.679347    -21.670641
   0.39767    -21.679025    -21.670348
   0.40625    -21.678698    -21.670051
   0.41483    -21.678377    -21.669761
   0.42340    -21.678076    -21.669490
   0.43198    -21.677808    -21.669253
   0.44056    -21.677588    -21.669060
   0.44914    -21.677427    -21.668924
   0.45771    -21.677337    -21.668854
   0.45771    -21.677337    -21.668854
   0.46099    -21.677393    -21.668921
   0.46427    -21.677452    -21.668989
   0.46754    -21.677510    -21.669057
   0.47082    -21.677567    -21.669123
   0.47409    -21.677622    -21.669187
   0.47737    -21.677676    -21.669249
   0.48065    -21.677725    -21.669305
   0.48392    -21.677769    -21.669355
   0.48720    -21.677808    -21.669400
   0.49048    -21.677842    -21.669439
   0.49375    -21.677870    -21.669471
   0.49703    -21.677892    -21.669496
   0.50030    -21.677909    -21.669515
   0.50358    -21.677919    -21.669527
   0.50686    -21.677922    -21.669530
   0.50686    -21.677922    -21.669530
   0.51694    -21.677970    -21.669575
   0.52702    -21.678113    -21.669708
   0.53711    -21.678342    -21.669920
   0.54719    -21.678644    -21.670200
   0.55727    -21.679000    -21.670529
   0.56736    -21.679393    -21.670893
   0.57744    -21.679803    -21.671273
   0.58752    -21.680212    -21.671650
   0.59761    -21.680604    -21.672012
   0.60769    -21.680960    -21.672341
   0.61777    -21.681272    -21.672628
   0.62786    -21.681526    -21.672862
   0.63794    -21.681712    -21.673034
   0.64802    -21.681826    -21.673139
   0.65811    -21.681865    -21.673175
 
 
# Band-Index    2
   0.65811    -21.666348    -21.656590
   0.64802    -21.666336    -21.656585
   0.63794    -21.666304    -21.656574
   0.62786    -21.666251    -21.656556
   0.61777    -21.666182    -21.656535
   0.60769    -21.666102    -21.656514
   0.59761    -21.666016    -21.656494
   0.58752    -21.665927    -21.656478
   0.57744    -21.665843    -21.656470
   0.56736    -21.665767    -21.656469
   0.55727    -21.665701    -21.656475
   0.54719    -21.665649    -21.656488
   0.53711    -21.665611    -21.656503
   0.52702    -21.665584    -21.656518
   0.51694    -21.665570    -21.656529
   0.50686    -21.665566    -21.656534
   0.50686    -21.665566    -21.656534
   0.50358    -21.665572    -21.656540
   0.50030    -21.665589    -21.656559
   0.49703    -21.665617    -21.656591
   0.49375    -21.665656    -21.656635
   0.49048    -21.665705    -21.656690
   0.48720    -21.665764    -21.656757
   0.48392    -21.665832    -21.656833
   0.48065    -21.665908    -21.656919
   0.47737    -21.665991    -21.657012
   0.47409    -21.666081    -21.657113
   0.47082    -21.666176    -21.657221
   0.46754    -21.666275    -21.657332
   0.46427    -21.666377    -21.657447
   0.46099    -21.666480    -21.657564
   0.45771    -21.666585    -21.657681
   0.45771    -21.666585    -21.657681
   0.44914    -21.666716    -21.657797
   0.44056    -21.666851    -21.657907
   0.43198    -21.666992    -21.658009
   0.42340    -21.667134    -21.658105
   0.41483    -21.667277    -21.658195
   0.40625    -21.667421    -21.658282
   0.39767    -21.667565    -21.658366
   0.38909    -21.667703    -21.658447
   0.38052    -21.667834    -21.658522
   0.37194    -21.667953    -21.658592
   0.36336    -21.668056    -21.658651
   0.35479    -21.668141    -21.658701
   0.34621    -21.668203    -21.658737
   0.33763    -21.668243    -21.658761
   0.32905    -21.668256    -21.658768
   0.32905    -21.668256    -21.658768
   0.32048    -21.668243    -21.658761
   0.31190    -21.668203    -21.658737
   0.30332    -21.668141    -21.658701
   0.29474    -21.668056    -21.658651
   0.28617    -21.667953    -21.658592
   0.27759    -21.667834    -21.658522
   0.26901    -21.667703    -21.658447
   0.26043    -21.667565    -21.658366
   0.25186    -21.667421    -21.658282
   0.24328    -21.667277    -21.658195
   0.23470    -21.667134    -21.658105
   0.22612    -21.666992    -21.658009
   0.21755    -21.666851    -21.657907
   0.20897    -21.666716    -21.657797
   0.20039    -21.666585    -21.657681
   0.20039    -21.666585    -21.657681
   0.19712    -21.666656    -21.657767
   0.19384    -21.666727    -21.657851
   0.19056    -21.666795    -21.657933
   0.18729    -21.666860    -21.658011
   0.18401    -21.666922    -21.658086
   0.18074    -21.666981    -21.658156
   0.17746    -21.667036    -21.658222
   0.17418    -21.667085    -21.658280
   0.17091    -21.667128    -21.658332
   0.16763    -21.667166    -21.658377
   0.16435    -21.667196    -21.658414
   0.16108    -21.667221    -21.658443
   0.15780    -21.667238    -21.658465
   0.15453    -21.667249    -21.658477
   0.15125    -21.667252    -21.658481
   0.15125    -21.667252    -21.658481
   0.14117    -21.667227    -21.658443
   0.13108    -21.667157    -21.658334
   0.12100    -21.667054    -21.658171
   0.11092    -21.666933    -21.657971
   0.10083    -21.666809    -21.657756
   0.09075    -21.666693    -21.657542
   0.08067    -21.666592    -21.657339
   0.07058    -21.666511    -21.657157
   0.06050    -21.666450    -21.657000
   0.05042    -21.666407    -21.656870
   0.04033    -21.666380    -21.656766
   0.03025    -21.666363    -21.656688
   0.02017    -21.666354    -21.656633
   0.01008    -21.666349    -21.656600
   0.00000    -21.666348    -21.656590
 
 
# Band-Index    3
   0.00000    -21.564296    -21.559329
   0.01008    -21.564214    -21.559238
   0.02017    -21.563969    -21.558965
   0.03025    -21.563567    -21.558513
   0.04033    -21.563015    -21.557884
   0.05042    -21.562335    -21.557086
   0.06050    -21.561564    -21.556127
   0.07058    -21.560788    -21.555013
   0.08067    -21.560273    -21.553759
   0.09075    -21.560515    -21.552381
   0.10083    -21.561330    -21.550915
   0.11092    -21.562217    -21.550550
   0.12100    -21.562979    -21.551133
   0.13108    -21.563550    -21.551571
   0.14117    -21.563903    -21.551838
   0.15125    -21.564021    -21.551928
   0.15125    -21.564021    -21.551928
   0.15453    -21.564019    -21.551926
   0.15780    -21.564013    -21.551921
   0.16108    -21.564002    -21.551912
   0.16435    -21.563987    -21.551901
   0.16763    -21.563969    -21.551886
   0.17091    -21.563946    -21.551867
   0.17418    -21.563919    -21.551845
   0.17746    -21.563888    -21.551820
   0.18074    -21.563853    -21.551791
   0.18401    -21.563816    -21.551760
   0.18729    -21.563776    -21.551727
   0.19056    -21.563734    -21.551692
   0.19384    -21.563689    -21.551656
   0.19712    -21.563643    -21.551619
   0.20039    -21.563597    -21.551583
   0.20039    -21.563597    -21.551583
   0.20897    -21.563177    -21.551241
   0.21755    -21.562626    -21.550867
   0.22612    -21.561971    -21.550469
   0.23470    -21.561248    -21.550050
   0.24328    -21.560500    -21.549623
   0.25186    -21.559780    -21.549215
   0.26043    -21.559139    -21.548875
   0.26901    -21.558619    -21.548663
   0.27759    -21.558239    -21.548620
   0.28617    -21.557990    -21.548719
   0.29474    -21.557849    -21.548891
   0.30332    -21.557781    -21.549073
   0.31190    -21.557755    -21.549224
   0.32048    -21.557750    -21.549324
   0.32905    -21.557749    -21.549358
   0.32905    -21.557749    -21.549358
   0.33763    -21.557750    -21.549324
   0.34621    -21.557755    -21.549224
   0.35479    -21.557781    -21.549073
   0.36336    -21.557849    -21.548891
   0.37194    -21.557990    -21.548719
   0.38052    -21.558239    -21.548620
   0.38909    -21.558619    -21.548663
   0.39767    -21.559139    -21.548875
   0.40625    -21.559780    -21.549215
   0.41483    -21.560500    -21.549623
   0.42340    -21.561248    -21.550050
   0.43198    -21.561971    -21.550469
   0.44056    -21.562626    -21.550867
   0.44914    -21.563177    -21.551241
   0.45771    -21.563597    -21.551583
   0.45771    -21.563597    -21.551583
   0.46099    -21.563629    -21.551626
   0.46427    -21.563660    -21.551677
   0.46754    -21.563688    -21.551744
   0.47082    -21.563713    -21.551843
