    0.000000    -22.700859
    0.151249    -22.700859
    0.151249      7.150601
    0.151249    -22.700859
    0.200393    -22.700859
    0.200393      7.150601
    0.200393    -22.700859
    0.329053    -22.700859
    0.329053      7.150601
    0.329053    -22.700859
    0.457713    -22.700859
    0.457713      7.150601
    0.457713    -22.700859
    0.506857    -22.700859
    0.506857      7.150601
    0.506857    -22.700859
    0.658106    -22.700859
    0.658106      7.150601
    0.000000      7.150601
    0.000000    -22.700859
    0.000000      0.000000
    0.658106      0.000000
