    0.000000    -25.659503
    0.151249    -25.659503
    0.151249      7.348492
    0.151249    -25.659503
    0.200393    -25.659503
    0.200393      7.348492
    0.200393    -25.659503
    0.329053    -25.659503
    0.329053      7.348492
    0.329053    -25.659503
    0.457713    -25.659503
    0.457713      7.348492
    0.457713    -25.659503
    0.506857    -25.659503
    0.506857      7.348492
    0.506857    -25.659503
    0.658106    -25.659503
    0.658106      7.348492
    0.000000      7.348492
    0.000000    -25.659503
    0.000000      0.000000
    0.658106      0.000000
