#K-Path              Spin-Up       Spin-Down
# NKPTS & NBANDS:  60 500
# Band-Index    1
   0.00000    -22.500845    -22.482396
   0.01681    -22.500840    -22.482392
   0.03361    -22.500823    -22.482376
   0.05042    -22.500797    -22.482352
   0.06722    -22.500766    -22.482324
   0.08403    -22.500733    -22.482294
   0.10083    -22.500701    -22.482265
   0.11764    -22.500677    -22.482242
   0.13444    -22.500660    -22.482227
   0.15125    -22.500655    -22.482223
   0.15125    -22.500655    -22.482223
   0.15671    -22.500656    -22.482223
   0.16217    -22.500656    -22.482223
   0.16763    -22.500657    -22.482224
   0.17309    -22.500657    -22.482224
   0.17855    -22.500658    -22.482225
   0.18401    -22.500658    -22.482225
   0.18947    -22.500659    -22.482226
   0.19493    -22.500660    -22.482227
   0.20039    -22.500661    -22.482227
   0.20039    -22.500661    -22.482227
   0.21469    -22.500674    -22.482240
   0.22898    -22.500696    -22.482259
   0.24328    -22.500722    -22.482283
   0.25758    -22.500750    -22.482309
   0.27187    -22.500779    -22.482335
   0.28617    -22.500804    -22.482359
   0.30046    -22.500824    -22.482376
   0.31476    -22.500836    -22.482388
   0.32905    -22.500841    -22.482392
   0.32905    -22.500841    -22.482392
   0.34335    -22.500836    -22.482388
   0.35764    -22.500824    -22.482376
   0.37194    -22.500804    -22.482359
   0.38624    -22.500779    -22.482335
   0.40053    -22.500750    -22.482309
   0.41483    -22.500722    -22.482283
   0.42912    -22.500696    -22.482259
   0.44342    -22.500674    -22.482240
   0.45771    -22.500661    -22.482227
   0.45771    -22.500661    -22.482227
   0.46317    -22.500660    -22.482227
   0.46863    -22.500659    -22.482226
   0.47409    -22.500658    -22.482225
   0.47956    -22.500658    -22.482225
   0.48502    -22.500657    -22.482224
   0.49048    -22.500657    -22.482224
   0.49594    -22.500656    -22.482223
   0.50140    -22.500656    -22.482223
   0.50686    -22.500655    -22.482223
   0.50686    -22.500655    -22.482223
   0.52366    -22.500660    -22.482227
   0.54047    -22.500677    -22.482242
   0.55727    -22.500701    -22.482265
   0.57408    -22.500733    -22.482294
   0.59088    -22.500766    -22.482324
   0.60769    -22.500797    -22.482352
   0.62450    -22.500823    -22.482376
   0.64130    -22.500840    -22.482392
   0.65811    -22.500845    -22.482396
 
 
# Band-Index    2
   0.65811    -22.498976    -22.480411
   0.64130    -22.498971    -22.480407
   0.62450    -22.498953    -22.480389
   0.60769    -22.498926    -22.480365
   0.59088    -22.498894    -22.480335
   0.57408    -22.498859    -22.480303
   0.55727    -22.498826    -22.480273
   0.54047    -22.498800    -22.480249
   0.52366    -22.498782    -22.480233
   0.50686    -22.498777    -22.480228
   0.50686    -22.498777    -22.480228
   0.50140    -22.498777    -22.480229
   0.49594    -22.498778    -22.480229
   0.49048    -22.498778    -22.480230
   0.48502    -22.498779    -22.480230
   0.47956    -22.498780    -22.480231
   0.47409    -22.498780    -22.480231
   0.46863    -22.498781    -22.480232
   0.46317    -22.498782    -22.480233
   0.45771    -22.498783    -22.480234
   0.45771    -22.498783    -22.480234
   0.44342    -22.498797    -22.480247
   0.42912    -22.498820    -22.480267
   0.41483    -22.498847    -22.480292
   0.40053    -22.498877    -22.480320
   0.38624    -22.498907    -22.480347
   0.37194    -22.498934    -22.480372
   0.35764    -22.498954    -22.480390
