#K-Path              Spin-Up       Spin-Down
# NKPTS & NBANDS:  60 508
# Band-Index    1
   0.00000    -21.338639    -21.321222
   0.01681    -21.338264    -21.320845
   0.03361    -21.337137    -21.319716
   0.05042    -21.335262    -21.317837
   0.06722    -21.332653    -21.315223
   0.08403    -21.329323    -21.311886
   0.10083    -21.325291    -21.307848
   0.11764    -21.320584    -21.303135
   0.13444    -21.315250    -21.297805
   0.15125    -21.310180    -21.292848
   0.15125    -21.310180    -21.292848
   0.15671    -21.310270    -21.292913
   0.16217    -21.310507    -21.293093
   0.16763    -21.310842    -21.293366
   0.17309    -21.311241    -21.293712
   0.17855    -21.311688    -21.294118
   0.18401    -21.312175    -21.294576
   0.18947    -21.312702    -21.295084
   0.19493    -21.313261    -21.295635
   0.20039    -21.313853    -21.296225
   0.20039    -21.313853    -21.296225
   0.21469    -21.318699    -21.301085
   0.22898    -21.323038    -21.305435
   0.24328    -21.326839    -21.309247
   0.25758    -21.330080    -21.312499
   0.27187    -21.332753    -21.315179
   0.28617    -21.334843    -21.317275
   0.30046    -21.336341    -21.318777
   0.31476    -21.337241    -21.319680
   0.32905    -21.337542    -21.319982
   0.32905    -21.337542    -21.319982
   0.34335    -21.337241    -21.319680
   0.35764    -21.336341    -21.318777
   0.37194    -21.334843    -21.317275
   0.38624    -21.332753    -21.315179
   0.40053    -21.330080    -21.312499
   0.41483    -21.326839    -21.309247
   0.42912    -21.323038    -21.305435
   0.44342    -21.318699    -21.301085
   0.45771    -21.313853    -21.296225
   0.45771    -21.313853    -21.296225
   0.46317    -21.313272    -21.295648
   0.46863    -21.312726    -21.295114
   0.47409    -21.312217    -21.294628
   0.47956    -21.311753    -21.294198
   0.48502    -21.311334    -21.293825
   0.49048    -21.310973    -21.293520
   0.49594    -21.310681    -21.293289
   0.50140    -21.310486    -21.293144
   0.50686    -21.310415    -21.293094
   0.50686    -21.310415    -21.293094
   0.52366    -21.315287    -21.297847
   0.54047    -21.320599    -21.303153
   0.55727    -21.325299    -21.307857
   0.57408    -21.329327    -21.311891
   0.59088    -21.332656    -21.315226
   0.60769    -21.335263    -21.317839
   0.62450    -21.337137    -21.319716
   0.64130    -21.338264    -21.320846
   0.65811    -21.338639    -21.321222
 
 
# Band-Index    2
   0.65811    -21.244465    -21.226456
