    0.000000    -24.880418
    0.151249    -24.880418
    0.151249      7.336363
    0.151249    -24.880418
    0.200393    -24.880418
    0.200393      7.336363
    0.200393    -24.880418
    0.329053    -24.880418
    0.329053      7.336363
    0.329053    -24.880418
    0.457713    -24.880418
    0.457713      7.336363
    0.457713    -24.880418
    0.506857    -24.880418
    0.506857      7.336363
    0.506857    -24.880418
    0.658106    -24.880418
    0.658106      7.336363
    0.000000      7.336363
    0.000000    -24.880418
    0.000000      0.000000
    0.658106      0.000000
