    0.000000    -25.609936
    0.151249    -25.609936
    0.151249      7.315910
    0.151249    -25.609936
    0.200393    -25.609936
    0.200393      7.315910
    0.200393    -25.609936
    0.329053    -25.609936
    0.329053      7.315910
    0.329053    -25.609936
    0.457713    -25.609936
    0.457713      7.315910
    0.457713    -25.609936
    0.506857    -25.609936
    0.506857      7.315910
    0.506857    -25.609936
    0.658106    -25.609936
    0.658106      7.315910
    0.000000      7.315910
    0.000000    -25.609936
    0.000000      0.000000
    0.658106      0.000000
