    0.000000    -22.594582
    0.151249    -22.594582
    0.151249      6.985497
    0.151249    -22.594582
    0.200393    -22.594582
    0.200393      6.985497
    0.200393    -22.594582
    0.329053    -22.594582
    0.329053      6.985497
    0.329053    -22.594582
    0.457713    -22.594582
    0.457713      6.985497
    0.457713    -22.594582
    0.506857    -22.594582
    0.506857      6.985497
    0.506857    -22.594582
    0.658106    -22.594582
    0.658106      6.985497
    0.000000      6.985497
    0.000000    -22.594582
    0.000000      0.000000
    0.658106      0.000000
