    0.000000    -25.677437
    0.151249    -25.677437
    0.151249      7.289732
    0.151249    -25.677437
    0.200393    -25.677437
    0.200393      7.289732
    0.200393    -25.677437
    0.329053    -25.677437
    0.329053      7.289732
    0.329053    -25.677437
    0.457713    -25.677437
    0.457713      7.289732
    0.457713    -25.677437
    0.506857    -25.677437
    0.506857      7.289732
    0.506857    -25.677437
    0.658106    -25.677437
    0.658106      7.289732
    0.000000      7.289732
    0.000000    -25.677437
    0.000000      0.000000
    0.658106      0.000000
