    0.000000    -24.879281
    0.151249    -24.879281
    0.151249      7.260833
    0.151249    -24.879281
    0.200393    -24.879281
    0.200393      7.260833
    0.200393    -24.879281
    0.329053    -24.879281
    0.329053      7.260833
    0.329053    -24.879281
    0.457713    -24.879281
    0.457713      7.260833
    0.457713    -24.879281
    0.506857    -24.879281
    0.506857      7.260833
    0.506857    -24.879281
    0.658106    -24.879281
    0.658106      7.260833
    0.000000      7.260833
    0.000000    -24.879281
    0.000000      0.000000
    0.658106      0.000000
